,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
10,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,74.0,14.0,0.0,0.0,13.0,4.0,0.0,2.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,15.0,2.0,0.0,4.0,0.0,0.0,6.0,12.0,7.0,2.0,32.0,15.0,19.0,14.0,33.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,19.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,3.0,0.0,2.0,6.0,0.0,1.0,0.0,2.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,0.0,12.0,24.0,1.0,0.0,0.0,17.0,7.0,0.0,57.0,20.0,6.0,20.0,0.0,42.0,11.0,0.0,0.0,0.0,0.0,4.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,1.0,0.0,6.0,8.0,1.0,0.0,11.0,4.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0
12,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,89.0,29.0,2.0,2.0,21.0,3.0,10.0,3.0,2.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,12.0,2.0,17.0,22.0,1.0,32.0,8.0,6.0,9.0,6.0,5.0,22.0,55.0,6.0,2.0,15.0,3.0,2.0,22.0,0.0,0.0,35.0,38.0,30.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,15.0,11.0,0.0,18.0,1.0,95.0,26.0,0.0,37.0,5.0,16.0,8.0,13.0,7.0,1.0,46.0,22.0,42.0,25.0,0.0,7.0,7.0,0.0,10.0,0.0,0.0,15.0,9.0,6.0,28.0,12.0,26.0,14.0,19.0,27.0,0.0,1.0,41.0,4.0,0.0,68.0,3.0,7.0,0.0,31.0,17.0,9.0,11.0,27.0,5.0,35.0,0.0,4.0,1.0,2.0,0.0,12.0,16.0,16.0,21.0,31.0,87.0,1.0,11.0,8.0,4.0,15.0,0.0,0.0,2.0,3.0,4.0,18.0,25.0,10.0,18.0,8.0,26.0,13.0,35.0,1.0,5.0,18.0,0.0,0.0,10.0,1.0,6.0,0.0,1.0,9.0,0.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,3.0,6.0,0.0,4.0,0.0,0.0,0.0,25.0,0.0,6.0,11.0,0.0,5.0,0.0,0.0,0.0,24.0,0.0,54.0,0.0,19.0,0.0,0.0,0.0
13,0.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,2.0,3.0,0.0,65.0,63.0,2.0,0.0,0.0,2.0,7.0,20.0,1.0,0.0,3.0,33.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,14.0,0.0,52.0,24.0,1.0,39.0,7.0,3.0,16.0,92.0,3.0,12.0,22.0,9.0,11.0,4.0,0.0,0.0,1.0,14.0,2.0,0.0,2.0,3.0,0.0,24.0,17.0,0.0,22.0,1.0,0.0,32.0,3.0,0.0,1.0,24.0,4.0,0.0,8.0,4.0,71.0,16.0,0.0,4.0,4.0,13.0,7.0,2.0,6.0,16.0,72.0,29.0,9.0,10.0,4.0,6.0,5.0,0.0,5.0,4.0,0.0,1.0,8.0,11.0,3.0,4.0,0.0,5.0,10.0,19.0,0.0,0.0,9.0,0.0,0.0,55.0,5.0,4.0,0.0,4.0,9.0,13.0,12.0,14.0,31.0,24.0,0.0,1.0,3.0,6.0,12.0,14.0,10.0,27.0,16.0,32.0,45.0,0.0,66.0,5.0,0.0,20.0,0.0,10.0,1.0,3.0,4.0,28.0,17.0,10.0,4.0,16.0,10.0,29.0,19.0,0.0,3.0,10.0,48.0,22.0,14.0,3.0,1.0,4.0,2.0,27.0,0.0,17.0,9.0,1.0,11.0,39.0,2.0,0.0,1.0,1.0,3.0,7.0,8.0,22.0,2.0,0.0,10.0,5.0,0.0,18.0,1.0,3.0,4.0,2.0,1.0,3.0,9.0,21.0,49.0,0.0,7.0,0.0,0.0,0.0
14,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,30.0,15.0,155.0,112.0,68.0,21.0,28.0,150.0,0.0,32.0,64.0,75.0,122.0,80.0,21.0,1.0,13.0,41.0,54.0,36.0,11.0,15.0,24.0,4.0,0.0,9.0,0.0,0.0,23.0,23.0,23.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,19.0,30.0,90.0,0.0,48.0,53.0,8.0,0.0,8.0,0.0,26.0,0.0,0.0,0.0,45.0,5.0,9.0,0.0,10.0,0.0,34.0,32.0,21.0,0.0,0.0,2.0,0.0,5.0,0.0,3.0,4.0,5.0,9.0,0.0,2.0,13.0,2.0,1.0,0.0,0.0,23.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,147.0,7.0,25.0,30.0,3.0,13.0,53.0,71.0,0.0,27.0,22.0,0.0,0.0,39.0,10.0,12.0,5.0,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,6.0,0.0,7.0,11.0,17.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,48.0,11.0,6.0,0.0,0.0,4.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,12.0,0.0,4.0,13.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,71.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,15.0,3.0,5.0,3.0,22.0,1.0,77.0,0.0,2.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,58.0,9.0,16.0,17.0,21.0,0.0,24.0,22.0,19.0,81.0,36.0,3.0,1.0,3.0,17.0,4.0,54.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,41.0,120.0,0.0,106.0,16.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,9.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,228.0,3.0,2.0,3.0,6.0,8.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,7.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,34.0,18.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,13.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0
16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,42.0,22.0,4.0,14.0,34.0,0.0,8.0,5.0,43.0,41.0,25.0,0.0,0.0,17.0,39.0,32.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,35.0,0.0,17.0,10.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,65.0,8.0,18.0,3.0,4.0,1.0,6.0,25.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0
17,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,60.0,58.0,11.0,79.0,72.0,36.0,0.0,25.0,2.0,27.0,40.0,63.0,4.0,4.0,7.0,4.0,35.0,66.0,10.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,2.0,4.0,14.0,0.0,13.0,2.0,7.0,0.0,0.0,0.0,86.0,13.0,42.0,0.0,90.0,42.0,7.0,0.0,28.0,0.0,3.0,0.0,0.0,8.0,31.0,15.0,0.0,1.0,5.0,0.0,29.0,18.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,6.0,0.0,10.0,0.0,0.0,7.0,2.0,6.0,30.0,10.0,94.0,5.0,6.0,16.0,42.0,8.0,21.0,14.0,0.0,2.0,0.0,11.0,0.0,39.0,0.0,2.0,2.0,6.0,10.0,35.0,0.0,0.0,0.0,2.0,0.0,5.0,21.0,12.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,23.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,11.0,21.0,11.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,10.0,28.0,24.0,59.0,0.0,6.0,0.0,0.0,0.0
18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,62.0,18.0,13.0,11.0,122.0,114.0,0.0,99.0,33.0,116.0,37.0,45.0,66.0,4.0,3.0,4.0,45.0,31.0,20.0,1.0,0.0,0.0,5.0,21.0,0.0,21.0,22.0,3.0,20.0,1.0,9.0,6.0,3.0,35.0,0.0,0.0,91.0,58.0,25.0,0.0,79.0,33.0,10.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,20.0,22.0,0.0,0.0,4.0,0.0,4.0,62.0,7.0,0.0,0.0,5.0,0.0,39.0,0.0,0.0,0.0,13.0,1.0,12.0,25.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,16.0,2.0,14.0,40.0,28.0,0.0,9.0,42.0,33.0,2.0,13.0,0.0,1.0,14.0,4.0,0.0,4.0,1.0,1.0,2.0,6.0,8.0,26.0,0.0,0.0,2.0,3.0,0.0,0.0,8.0,0.0,1.0,24.0,0.0,0.0,2.0,2.0,15.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,4.0,0.0,6.0,2.0,0.0,3.0,0.0,4.0,0.0,2.0,11.0,1.0,0.0,5.0,0.0,3.0,103.0,0.0,1.0,0.0,7.0,0.0,0.0,5.0,12.0,164.0,19.0,0.0,9.0,10.0,1.0,0.0,0.0,49.0,3.0,0.0,20.0,0.0,4.0,60.0,29.0,7.0,88.0,0.0,0.0,0.0,25.0,0.0
19,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,7.0,15.0,13.0,12.0,20.0,98.0,69.0,0.0,66.0,26.0,76.0,47.0,129.0,51.0,0.0,8.0,3.0,47.0,6.0,3.0,0.0,0.0,16.0,1.0,15.0,0.0,2.0,4.0,2.0,14.0,0.0,12.0,5.0,1.0,0.0,0.0,0.0,62.0,36.0,38.0,0.0,52.0,24.0,13.0,7.0,27.0,0.0,6.0,0.0,0.0,0.0,18.0,17.0,0.0,6.0,46.0,2.0,45.0,45.0,5.0,1.0,0.0,0.0,1.0,17.0,0.0,3.0,0.0,6.0,0.0,0.0,15.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,4.0,16.0,4.0,80.0,20.0,1.0,22.0,42.0,29.0,1.0,16.0,0.0,0.0,7.0,6.0,0.0,0.0,2.0,3.0,5.0,17.0,5.0,14.0,0.0,0.0,1.0,0.0,0.0,3.0,28.0,7.0,0.0,19.0,2.0,0.0,2.0,0.0,1.0,12.0,0.0,0.0,62.0,5.0,5.0,1.0,2.0,0.0,1.0,13.0,6.0,2.0,4.0,0.0,2.0,6.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,4.0,64.0,16.0,2.0,0.0,7.0,1.0,5.0,0.0,12.0,2.0,0.0,11.0,0.0,0.0,16.0,14.0,3.0,64.0,0.0,7.0,0.0,3.0,1.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,80.0,6.0,0.0,0.0,3.0,7.0,3.0,42.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,4.0,23.0,3.0,0.0,0.0,156.0,1.0,9.0,3.0,18.0,1.0,1.0,157.0,0.0,0.0,17.0,5.0,0.0,0.0,23.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,39.0,0.0,1.0,116.0,0.0,12.0,0.0,13.0,0.0,0.0,3.0,1.0,25.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,16.0,2.0,0.0,14.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,17.0,0.0,38.0,0.0,0.0,0.0,20.0,19.0,4.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,21.0,46.0,14.0,66.0,24.0,1.0,4.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,35.0,14.0,39.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,107.0,0.0,3.0,0.0,0.0,0.0
21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,35.0,59.0,5.0,68.0,23.0,0.0,23.0,6.0,104.0,49.0,49.0,32.0,0.0,21.0,37.0,2.0,14.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,19.0,6.0,31.0,0.0,14.0,4.0,1.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,3.0,0.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,4.0,8.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,217.0,9.0,4.0,1.0,33.0,18.0,2.0,56.0,0.0,0.0,2.0,1.0,0.0,10.0,1.0,2.0,5.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,0.0,11.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,32.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,51.0,0.0,1.0,8.0,0.0,3.0,0.0,10.0,2.0,0.0,36.0,3.0,0.0,14.0,43.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0
22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,6.0,0.0,16.0,10.0,0.0,25.0,4.0,1.0,18.0,7.0,5.0,0.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0,4.0,0.0,13.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.0,6.0,0.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,1.0,2.0,48.0,11.0,3.0,16.0,30.0,2.0,32.0,6.0,103.0,64.0,74.0,30.0,4.0,30.0,11.0,59.0,18.0,1.0,3.0,0.0,3.0,5.0,2.0,0.0,3.0,1.0,14.0,12.0,0.0,6.0,3.0,3.0,38.0,0.0,0.0,43.0,21.0,39.0,0.0,78.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,1.0,34.0,6.0,4.0,36.0,46.0,22.0,1.0,1.0,8.0,1.0,15.0,3.0,0.0,0.0,7.0,6.0,0.0,11.0,4.0,6.0,1.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,2.0,6.0,96.0,4.0,0.0,6.0,1.0,7.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,4.0,8.0,3.0,10.0,0.0,6.0,0.0,0.0,1.0,51.0,32.0,0.0,17.0,58.0,0.0,2.0,4.0,2.0,0.0,10.0,0.0,0.0,9.0,7.0,16.0,1.0,0.0,8.0,3.0,1.0,0.0,24.0,16.0,5.0,1.0,18.0,0.0,0.0,5.0,20.0,25.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,8.0,11.0,1.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,30.0,4.0,83.0,0.0,37.0,0.0,2.0,0.0
24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,16.0,44.0,1.0,3.0,67.0,84.0,0.0,25.0,19.0,44.0,98.0,158.0,28.0,7.0,17.0,23.0,35.0,9.0,0.0,1.0,0.0,4.0,0.0,7.0,0.0,0.0,8.0,2.0,7.0,7.0,5.0,4.0,23.0,0.0,0.0,0.0,7.0,15.0,114.0,0.0,58.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,5.0,6.0,7.0,1.0,2.0,14.0,1.0,102.0,43.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,5.0,15.0,2.0,0.0,5.0,541.0,15.0,5.0,12.0,5.0,21.0,4.0,5.0,0.0,9.0,27.0,0.0,0.0,7.0,2.0,6.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,101.0,1.0,8.0,32.0,4.0,0.0,1.0,0.0,0.0,56.0,0.0,1.0,5.0,8.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,4.0,1.0,5.0,0.0,1.0,1.0,2.0,2.0,0.0,8.0,1.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,23.0,53.0,7.0,0.0,4.0,0.0,0.0,2.0,0.0,11.0,3.0,0.0,6.0,1.0,1.0,18.0,10.0,0.0,197.0,0.0,0.0,0.0,1.0,0.0
25,0.0,335.0,24.0,48.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,13.0,2.0,0.0,8.0,32.0,0.0,39.0,1.0,92.0,42.0,102.0,24.0,2.0,1.0,4.0,28.0,3.0,3.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,3.0,7.0,5.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,104.0,21.0,26.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,19.0,25.0,8.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,10.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,41.0,1.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,14.0,0.0,1.0,0.0,0.0,0.0,57.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,7.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,16.0,0.0,30.0,0.0,0.0,0.0,3.0,0.0
26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,18.0,16.0,0.0,87.0,2.0,130.0,39.0,35.0,39.0,7.0,0.0,0.0,28.0,4.0,8.0,12.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,8.0,1.0,18.0,0.0,0.0,0.0,7.0,80.0,0.0,0.0,10.0,16.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,16.0,13.0,0.0,11.0,4.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,0.0,9.0,0.0,0.0,4.0,2.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,11.0,6.0,0.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,20.0,0.0,1.0,21.0,15.0,4.0,42.0,0.0,0.0,0.0,18.0,0.0
